M,Rank,Lunar_Month,lunar_day,Source,colony_id,Tank,RO,Temp
M1,15,Oct,11,OL,O8,T3,0,25.89024306
M1,16,Oct,12,OL,O8,T3,0,25.94783333
M1,17,Oct,13,OL,O8,T3,NA,25.63401389
M1,18,Oct,14,OL,O8,T3,NA,25.48096528
M1,19,Oct,15,OL,O8,T3,NA,25.70634028
M1,20,Oct,16,OL,O8,T3,NA,25.80034028
M1,21,Oct,17,OL,O8,T3,NA,25.4241875
M1,22,Oct,18,OL,O8,T3,NA,25.88886806
M1,23,Oct,19,OL,O8,T3,NA,25.92403472
M1,24,Oct,20,OL,O8,T3,NA,25.48961111
M1,25,Oct,21,OL,O8,T3,NA,25.21324306
M1,26,Oct,22,OL,O8,T3,NA,25.69167361
M1,27,Oct,23,OL,O8,T3,NA,26.31409722
M1,28,Oct,24,OL,O8,T3,NA,26.10539583
M1,1,Sep,26,OL,O9,T3,NA,NA
M1,2,Sep,27,OL,O9,T3,NA,NA
M1,3,Sep,28,OL,O9,T3,NA,NA
M1,4,Sep,29,OL,O9,T3,NA,NA
M1,5,Oct,1,OL,O9,T3,4,NA
M1,6,Oct,2,OL,O9,T3,8,NA
M1,7,Oct,3,OL,O9,T3,5,NA
M1,8,Oct,4,OL,O9,T3,23,NA
M1,9,Oct,5,OL,O9,T3,3,NA
M1,10,Oct,6,OL,O9,T3,6,NA
M1,11,Oct,7,OL,O9,T3,3,NA
M1,12,Oct,8,OL,O9,T3,0,NA
M1,13,Oct,9,OL,O9,T3,0,NA
M1,14,Oct,10,OL,O9,T3,0,26.12790741
M1,15,Oct,11,OL,O9,T3,0,25.89024306
M1,16,Oct,12,OL,O9,T3,0,25.94783333
M1,17,Oct,13,OL,O9,T3,NA,25.63401389
M1,18,Oct,14,OL,O9,T3,NA,25.48096528
M1,19,Oct,15,OL,O9,T3,NA,25.70634028
M1,20,Oct,16,OL,O9,T3,NA,25.80034028
M1,21,Oct,17,OL,O9,T3,NA,25.4241875
M1,22,Oct,18,OL,O9,T3,NA,25.88886806
M1,23,Oct,19,OL,O9,T3,NA,25.92403472
M1,24,Oct,20,OL,O9,T3,NA,25.48961111
M1,25,Oct,21,OL,O9,T3,NA,25.21324306
M1,26,Oct,22,OL,O9,T3,NA,25.69167361
M1,27,Oct,23,OL,O9,T3,NA,26.31409722
M1,28,Oct,24,OL,O9,T3,NA,26.10539583
M2,1,Oct,26,IL,I1,T1,NA,25.51002083
M2,2,Oct,27,IL,I1,T1,NA,25.72272917
M2,3,Oct,28,IL,I1,T1,NA,26.31446528
M2,4,Oct,29,IL,I1,T1,NA,27.90640278
M2,5,Oct,30,IL,I1,T1,NA,28.39379167
M2,6,Nov,1,IL,I1,T1,NA,27.65970139
M2,7,Nov,2,IL,I1,T1,4,27.23138194
M2,8,Nov,3,IL,I1,T1,0,27.23614583
M2,9,Nov,4,IL,I1,T1,0,26.80969444
M2,10,Nov,5,IL,I1,T1,0,26.16579861
M2,11,Nov,6,IL,I1,T1,0,26.00052778
M2,12,Nov,7,IL,I1,T1,0,26.31161806
M2,13,Nov,8,IL,I1,T1,0,26.22404861
M2,14,Nov,9,IL,I1,T1,0,25.07334028
M2,15,Nov,10,IL,I1,T1,0,24.09490278
M2,16,Nov,11,IL,I1,T1,0,23.39176104
M2,17,Nov,12,IL,I1,T1,0,23.90860835
M2,18,Nov,13,IL,I1,T1,0,24.30156401
M2,19,Nov,14,IL,I1,T1,0,23.94100708
M2,20,Nov,15,IL,I1,T1,NA,24.31586414
M2,21,Nov,16,IL,I1,T1,NA,25.05686412
M2,22,Nov,17,IL,I1,T1,NA,25.75600642
M2,23,Nov,18,IL,I1,T1,NA,26.01445148
M2,24,Nov,19,IL,I1,T1,NA,26.58608429
M2,25,Nov,20,IL,I1,T1,NA,26.07850415
M2,26,Nov,21,IL,I1,T1,NA,24.97188261
M2,27,Nov,22,IL,I1,T1,NA,25.02275235
M2,28,Nov,23,IL,I1,T1,NA,24.52239675
M2,1,Oct,26,IL,I2,T1,NA,25.51002083
M2,2,Oct,27,IL,I2,T1,NA,25.72272917
M2,3,Oct,28,IL,I2,T1,NA,26.31446528
M2,4,Oct,29,IL,I2,T1,NA,27.90640278
M2,5,Oct,30,IL,I2,T1,NA,28.39379167
M2,6,Nov,1,IL,I2,T1,NA,27.65970139
M2,7,Nov,2,IL,I2,T1,2,27.23138194
M2,8,Nov,3,IL,I2,T1,0,27.23614583
M2,9,Nov,4,IL,I2,T1,1,26.80969444
M2,10,Nov,5,IL,I2,T1,0,26.16579861
M2,11,Nov,6,IL,I2,T1,0,26.00052778
M2,12,Nov,7,IL,I2,T1,0,26.31161806
M2,13,Nov,8,IL,I2,T1,1,26.22404861
M2,14,Nov,9,IL,I2,T1,0,25.07334028
M2,15,Nov,10,IL,I2,T1,11,24.09490278
M2,16,Nov,11,IL,I2,T1,0,23.39176104
M2,17,Nov,12,IL,I2,T1,0,23.90860835
M2,18,Nov,13,IL,I2,T1,0,24.30156401
M2,19,Nov,14,IL,I2,T1,0,23.94100708
M2,20,Nov,15,IL,I2,T1,NA,24.31586414
M2,21,Nov,16,IL,I2,T1,NA,25.05686412
M2,22,Nov,17,IL,I2,T1,NA,25.75600642
M2,23,Nov,18,IL,I2,T1,NA,26.01445148
M2,24,Nov,19,IL,I2,T1,NA,26.58608429
M2,25,Nov,20,IL,I2,T1,NA,26.07850415
M2,26,Nov,21,IL,I2,T1,NA,24.97188261
M2,27,Nov,22,IL,I2,T1,NA,25.02275235
M2,28,Nov,23,IL,I2,T1,NA,24.52239675
M2,1,Oct,26,IL,I3,T1,NA,25.51002083
M2,2,Oct,27,IL,I3,T1,NA,25.72272917
M2,3,Oct,28,IL,I3,T1,NA,26.31446528
M2,4,Oct,29,IL,I3,T1,NA,27.90640278
M2,5,Oct,30,IL,I3,T1,NA,28.39379167
M2,6,Nov,1,IL,I3,T1,NA,27.65970139
M2,7,Nov,2,IL,I3,T1,0,27.23138194
M2,8,Nov,3,IL,I3,T1,2,27.23614583
M2,9,Nov,4,IL,I3,T1,7,26.80969444
M2,10,Nov,5,IL,I3,T1,0,26.16579861
M2,11,Nov,6,IL,I3,T1,0,26.00052778
M2,12,Nov,7,IL,I3,T1,1,26.31161806
M2,13,Nov,8,IL,I3,T1,0,26.22404861
M2,14,Nov,9,IL,I3,T1,0,25.07334028
M2,15,Nov,10,IL,I3,T1,0,24.09490278
M2,16,Nov,11,IL,I3,T1,0,23.39176104
M2,17,Nov,12,IL,I3,T1,0,23.90860835
M2,18,Nov,13,IL,I3,T1,0,24.30156401
M2,19,Nov,14,IL,I3,T1,0,23.94100708
M2,20,Nov,15,IL,I3,T1,NA,24.31586414
M2,21,Nov,16,IL,I3,T1,NA,25.05686412
M2,22,Nov,17,IL,I3,T1,NA,25.75600642
M2,23,Nov,18,IL,I3,T1,NA,26.01445148
M2,24,Nov,19,IL,I3,T1,NA,26.58608429
M2,25,Nov,20,IL,I3,T1,NA,26.07850415
M2,26,Nov,21,IL,I3,T1,NA,24.97188261
M2,27,Nov,22,IL,I3,T1,NA,25.02275235
M2,28,Nov,23,IL,I3,T1,NA,24.52239675
M2,1,Oct,26,IL,I4,T2,NA,25.21403472
M2,2,Oct,27,IL,I4,T2,NA,25.57288194
M2,3,Oct,28,IL,I4,T2,NA,26.1741875
M2,4,Oct,29,IL,I4,T2,NA,27.83166667
M2,5,Oct,30,IL,I4,T2,NA,28.34420139
M2,6,Nov,1,IL,I4,T2,NA,27.58454167
M2,7,Nov,2,IL,I4,T2,0,27.18222917
M2,8,Nov,3,IL,I4,T2,0,27.20061806
M2,9,Nov,4,IL,I4,T2,93,26.85323611
M2,10,Nov,5,IL,I4,T2,4,26.19826389
M2,11,Nov,6,IL,I4,T2,0,25.97954167
M2,12,Nov,7,IL,I4,T2,0,26.20921528
M2,13,Nov,8,IL,I4,T2,0,26.12233333
M2,14,Nov,9,IL,I4,T2,0,25.01544444
M2,15,Nov,10,IL,I4,T2,0,24.01724306
M2,16,Nov,11,IL,I4,T2,0,23.24514479
M2,17,Nov,12,IL,I4,T2,0,23.73194216
M2,18,Nov,13,IL,I4,T2,0,24.17718267
M2,19,Nov,14,IL,I4,T2,0,23.78206709
M2,20,Nov,15,IL,I4,T2,NA,24.20004798
M2,21,Nov,16,IL,I4,T2,NA,24.88853967
M2,22,Nov,17,IL,I4,T2,NA,25.55759211
M2,23,Nov,18,IL,I4,T2,NA,25.79950265
M2,24,Nov,19,IL,I4,T2,NA,26.36443227
M2,25,Nov,20,IL,I4,T2,NA,25.86303396
M2,26,Nov,21,IL,I4,T2,NA,24.74754932
M2,27,Nov,22,IL,I4,T2,NA,24.76378593
M2,28,Nov,23,IL,I4,T2,NA,24.18880152
M2,1,Oct,26,IL,I5,T2,NA,25.21403472
M2,2,Oct,27,IL,I5,T2,NA,25.57288194
M2,3,Oct,28,IL,I5,T2,NA,26.1741875
M2,4,Oct,29,IL,I5,T2,NA,27.83166667
M2,5,Oct,30,IL,I5,T2,NA,28.34420139
M2,6,Nov,1,IL,I5,T2,NA,27.58454167
M2,7,Nov,2,IL,I5,T2,57,27.18222917
M2,8,Nov,3,IL,I5,T2,115,27.20061806
M2,9,Nov,4,IL,I5,T2,16,26.85323611
M2,10,Nov,5,IL,I5,T2,18,26.19826389
M2,11,Nov,6,IL,I5,T2,1,25.97954167
M2,12,Nov,7,IL,I5,T2,1,26.20921528
M2,13,Nov,8,IL,I5,T2,0,26.12233333
M2,14,Nov,9,IL,I5,T2,0,25.01544444
M2,15,Nov,10,IL,I5,T2,1,24.01724306
M2,16,Nov,11,IL,I5,T2,0,23.24514479
M2,17,Nov,12,IL,I5,T2,0,23.73194216
M2,18,Nov,13,IL,I5,T2,0,24.17718267
M2,19,Nov,14,IL,I5,T2,0,23.78206709
M2,20,Nov,15,IL,I5,T2,NA,24.20004798
M2,21,Nov,16,IL,I5,T2,NA,24.88853967
M2,22,Nov,17,IL,I5,T2,NA,25.55759211
M2,23,Nov,18,IL,I5,T2,NA,25.79950265
M2,24,Nov,19,IL,I5,T2,NA,26.36443227
M2,25,Nov,20,IL,I5,T2,NA,25.86303396
M2,26,Nov,21,IL,I5,T2,NA,24.74754932
M2,27,Nov,22,IL,I5,T2,NA,24.76378593
M2,28,Nov,23,IL,I5,T2,NA,24.18880152
M2,1,Oct,26,IL,I6,T2,NA,25.21403472
M2,2,Oct,27,IL,I6,T2,NA,25.57288194
M2,3,Oct,28,IL,I6,T2,NA,26.1741875
M2,4,Oct,29,IL,I6,T2,NA,27.83166667
M2,5,Oct,30,IL,I6,T2,NA,28.34420139
M2,6,Nov,1,IL,I6,T2,NA,27.58454167
M2,7,Nov,2,IL,I6,T2,0,27.18222917
M2,8,Nov,3,IL,I6,T2,1,27.20061806
M2,9,Nov,4,IL,I6,T2,1,26.85323611
M2,10,Nov,5,IL,I6,T2,0,26.19826389
M2,11,Nov,6,IL,I6,T2,0,25.97954167
M2,12,Nov,7,IL,I6,T2,0,26.20921528
M2,13,Nov,8,IL,I6,T2,0,26.12233333
M2,14,Nov,9,IL,I6,T2,0,25.01544444
M2,15,Nov,10,IL,I6,T2,0,24.01724306
M2,16,Nov,11,IL,I6,T2,3,23.24514479
M2,17,Nov,12,IL,I6,T2,0,23.73194216
M2,18,Nov,13,IL,I6,T2,0,24.17718267
M2,19,Nov,14,IL,I6,T2,0,23.78206709
M2,20,Nov,15,IL,I6,T2,NA,24.20004798
M2,21,Nov,16,IL,I6,T2,NA,24.88853967
M2,22,Nov,17,IL,I6,T2,NA,25.55759211
M2,23,Nov,18,IL,I6,T2,NA,25.79950265
M2,24,Nov,19,IL,I6,T2,NA,26.36443227
M2,25,Nov,20,IL,I6,T2,NA,25.86303396
M2,26,Nov,21,IL,I6,T2,NA,24.74754932
M2,27,Nov,22,IL,I6,T2,NA,24.76378593
M2,28,Nov,23,IL,I6,T2,NA,24.18880152
M2,1,Oct,26,IL,I7,T3,NA,25.3250625
M2,2,Oct,27,IL,I7,T3,NA,25.64031944
M2,3,Oct,28,IL,I7,T3,NA,26.16874306
M2,4,Oct,29,IL,I7,T3,NA,27.75406944
M2,5,Oct,30,IL,I7,T3,NA,28.33392361
M2,6,Nov,1,IL,I7,T3,NA,27.48884722
M2,7,Nov,2,IL,I7,T3,0,27.08265972
M2,8,Nov,3,IL,I7,T3,0,27.14942361
M2,9,Nov,4,IL,I7,T3,0,26.75190278
M2,10,Nov,5,IL,I7,T3,0,26.07015972
M2,11,Nov,6,IL,I7,T3,0,25.89765278
M2,12,Nov,7,IL,I7,T3,0,26.16329167
M2,13,Nov,8,IL,I7,T3,0,26.09459722
M2,14,Nov,9,IL,I7,T3,0,24.92533333
M2,15,Nov,10,IL,I7,T3,0,23.97039583
M2,16,Nov,11,IL,I7,T3,0,23.21607087
M2,17,Nov,12,IL,I7,T3,0,23.8363629
M2,18,Nov,13,IL,I7,T3,0,24.12281238
M2,19,Nov,14,IL,I7,T3,0,23.75815906
M2,20,Nov,15,IL,I7,T3,NA,24.21375227
M2,21,Nov,16,IL,I7,T3,NA,24.9128201
M2,22,Nov,17,IL,I7,T3,NA,25.60153522
M2,23,Nov,18,IL,I7,T3,NA,25.84836143
M2,24,Nov,19,IL,I7,T3,NA,26.49529336
M2,25,Nov,20,IL,I7,T3,NA,26.0358272
M2,26,Nov,21,IL,I7,T3,NA,24.88727351
M2,27,Nov,22,IL,I7,T3,NA,24.97583004
M2,28,Nov,23,IL,I7,T3,NA,24.36263748
M2,1,Oct,26,IL,I8,T3,NA,25.3250625
M2,2,Oct,27,IL,I8,T3,NA,25.64031944
M2,3,Oct,28,IL,I8,T3,NA,26.16874306
M2,4,Oct,29,IL,I8,T3,NA,27.75406944
M2,5,Oct,30,IL,I8,T3,NA,28.33392361
M2,6,Nov,1,IL,I8,T3,NA,27.48884722
M2,7,Nov,2,IL,I8,T3,0,27.08265972
M2,8,Nov,3,IL,I8,T3,0,27.14942361
M2,9,Nov,4,IL,I8,T3,0,26.75190278
M2,10,Nov,5,IL,I8,T3,0,26.07015972
M2,11,Nov,6,IL,I8,T3,0,25.89765278
M2,12,Nov,7,IL,I8,T3,0,26.16329167
M2,13,Nov,8,IL,I8,T3,0,26.09459722
M2,14,Nov,9,IL,I8,T3,0,24.92533333
M2,15,Nov,10,IL,I8,T3,0,23.97039583
M2,16,Nov,11,IL,I8,T3,0,23.21607087
M2,17,Nov,12,IL,I8,T3,0,23.8363629
M2,18,Nov,13,IL,I8,T3,0,24.12281238
M2,19,Nov,14,IL,I8,T3,0,23.75815906
M2,20,Nov,15,IL,I8,T3,NA,24.21375227
M2,21,Nov,16,IL,I8,T3,NA,24.9128201
M2,22,Nov,17,IL,I8,T3,NA,25.60153522
M2,23,Nov,18,IL,I8,T3,NA,25.84836143
M2,24,Nov,19,IL,I8,T3,NA,26.49529336
M2,25,Nov,20,IL,I8,T3,NA,26.0358272
M2,26,Nov,21,IL,I8,T3,NA,24.88727351
M2,27,Nov,22,IL,I8,T3,NA,24.97583004
M2,28,Nov,23,IL,I8,T3,NA,24.36263748
M2,1,Oct,26,IL,I9,T3,NA,25.3250625
M2,2,Oct,27,IL,I9,T3,NA,25.64031944
M2,3,Oct,28,IL,I9,T3,NA,26.16874306
M2,4,Oct,29,IL,I9,T3,NA,27.75406944
M2,5,Oct,30,IL,I9,T3,NA,28.33392361
M2,6,Nov,1,IL,I9,T3,NA,27.48884722
M2,7,Nov,2,IL,I9,T3,0,27.08265972
M2,8,Nov,3,IL,I9,T3,0,27.14942361
M2,9,Nov,4,IL,I9,T3,0,26.75190278
M2,10,Nov,5,IL,I9,T3,0,26.07015972
M2,11,Nov,6,IL,I9,T3,0,25.89765278
M2,12,Nov,7,IL,I9,T3,0,26.16329167
M2,13,Nov,8,IL,I9,T3,0,26.09459722
M2,14,Nov,9,IL,I9,T3,0,24.92533333
M2,15,Nov,10,IL,I9,T3,0,23.97039583
M2,16,Nov,11,IL,I9,T3,0,23.21607087
M2,17,Nov,12,IL,I9,T3,0,23.8363629
M2,18,Nov,13,IL,I9,T3,0,24.12281238
M2,19,Nov,14,IL,I9,T3,0,23.75815906
M2,20,Nov,15,OL,I9,T3,NA,24.21375227
M2,21,Nov,16,OL,I9,T3,NA,24.9128201
M2,22,Nov,17,OL,I9,T3,NA,25.60153522
M2,23,Nov,18,OL,I9,T3,NA,25.84836143
M2,24,Nov,19,OL,I9,T3,NA,26.49529336
M2,25,Nov,20,OL,I9,T3,NA,26.0358272
M2,26,Nov,21,OL,I9,T3,NA,24.88727351
M2,27,Nov,22,OL,I9,T3,NA,24.97583004
M2,28,Nov,23,OL,I9,T3,NA,24.36263748
M2,1,Oct,26,OL,O1,T1,NA,25.51002083
M2,2,Oct,27,OL,O1,T1,NA,25.72272917
M2,3,Oct,28,OL,O1,T1,NA,26.31446528
M2,4,Oct,29,OL,O1,T1,NA,27.90640278
M2,5,Oct,30,OL,O1,T1,0,28.39379167
M2,6,Nov,1,OL,O1,T1,3,27.65970139
M2,7,Nov,2,OL,O1,T1,1,27.23138194
M2,8,Nov,3,OL,O1,T1,0,27.23614583
M2,9,Nov,4,OL,O1,T1,1,26.80969444
M2,10,Nov,5,OL,O1,T1,1,26.16579861
M2,11,Nov,6,OL,O1,T1,0,26.00052778
M2,12,Nov,7,OL,O1,T1,0,26.31161806
M2,13,Nov,8,OL,O1,T1,0,26.22404861
M2,14,Nov,9,OL,O1,T1,0,25.07334028
M2,15,Nov,10,OL,O1,T1,1,24.09490278
M2,16,Nov,11,OL,O1,T1,0,23.39176104
M2,17,Nov,12,OL,O1,T1,0,23.90860835
M2,18,Nov,13,OL,O1,T1,1,24.30156401
M2,19,Nov,14,OL,O1,T1,0,23.94100708
M2,20,Nov,15,OL,O1,T1,NA,24.31586414
M2,21,Nov,16,OL,O1,T1,NA,25.05686412
M2,22,Nov,17,OL,O1,T1,NA,25.75600642
M2,23,Nov,18,OL,O1,T1,NA,26.01445148
M2,24,Nov,19,OL,O1,T1,NA,26.58608429
M2,25,Nov,20,OL,O1,T1,NA,26.07850415
M2,26,Nov,21,OL,O1,T1,NA,24.97188261
M2,27,Nov,22,OL,O1,T1,NA,25.02275235
M2,28,Nov,23,OL,O1,T1,NA,24.52239675
M2,1,Oct,26,OL,O2,T1,NA,25.51002083
M2,2,Oct,27,OL,O2,T1,NA,25.72272917
M2,3,Oct,28,OL,O2,T1,NA,26.31446528
M2,4,Oct,29,OL,O2,T1,NA,27.90640278
M2,5,Oct,30,OL,O2,T1,0,28.39379167
M2,6,Nov,1,OL,O2,T1,2,27.65970139
M2,7,Nov,2,OL,O2,T1,0,27.23138194
M2,8,Nov,3,OL,O2,T1,3,27.23614583
M2,9,Nov,4,OL,O2,T1,2,26.80969444
M2,10,Nov,5,OL,O2,T1,1,26.16579861
M2,11,Nov,6,OL,O2,T1,3,26.00052778
M2,12,Nov,7,OL,O2,T1,0,26.31161806
M2,13,Nov,8,OL,O2,T1,1,26.22404861
M2,14,Nov,9,OL,O2,T1,1,25.07334028
M2,15,Nov,10,OL,O2,T1,0,24.09490278
M2,16,Nov,11,OL,O2,T1,0,23.39176104
M2,17,Nov,12,OL,O2,T1,0,23.90860835
M2,18,Nov,13,OL,O2,T1,0,24.30156401
M2,19,Nov,14,OL,O2,T1,0,23.94100708
M2,20,Nov,15,OL,O2,T1,NA,24.31586414
M2,21,Nov,16,OL,O2,T1,NA,25.05686412
M2,22,Nov,17,OL,O2,T1,NA,25.75600642
M2,23,Nov,18,OL,O2,T1,NA,26.01445148
M2,24,Nov,19,OL,O2,T1,NA,26.58608429
M2,25,Nov,20,OL,O2,T1,NA,26.07850415
M2,26,Nov,21,OL,O2,T1,NA,24.97188261
M2,27,Nov,22,OL,O2,T1,NA,25.02275235
M2,28,Nov,23,OL,O2,T1,NA,24.52239675
M2,1,Oct,26,OL,O3,T1,NA,25.51002083
M2,2,Oct,27,OL,O3,T1,NA,25.72272917
M2,3,Oct,28,OL,O3,T1,NA,26.31446528
M2,4,Oct,29,OL,O3,T1,NA,27.90640278
M2,5,Oct,30,OL,O3,T1,0,28.39379167
M2,6,Nov,1,OL,O3,T1,8,27.65970139
M2,7,Nov,2,OL,O3,T1,1,27.23138194
M2,8,Nov,3,OL,O3,T1,0,27.23614583
M2,9,Nov,4,OL,O3,T1,2,26.80969444
M2,10,Nov,5,OL,O3,T1,6,26.16579861
M2,11,Nov,6,OL,O3,T1,0,26.00052778
M2,12,Nov,7,OL,O3,T1,1,26.31161806
M2,13,Nov,8,OL,O3,T1,0,26.22404861
M2,14,Nov,9,OL,O3,T1,0,25.07334028
M2,15,Nov,10,OL,O3,T1,0,24.09490278
M2,16,Nov,11,OL,O3,T1,0,23.39176104
M2,17,Nov,12,OL,O3,T1,0,23.90860835
M2,18,Nov,13,OL,O3,T1,0,24.30156401
M2,19,Nov,14,OL,O3,T1,0,23.94100708
M2,20,Nov,15,OL,O3,T1,NA,24.31586414
M2,21,Nov,16,OL,O3,T1,NA,25.05686412
M2,22,Nov,17,OL,O3,T1,NA,25.75600642
M2,23,Nov,18,OL,O3,T1,NA,26.01445148
M2,24,Nov,19,OL,O3,T1,NA,26.58608429
M2,25,Nov,20,OL,O3,T1,NA,26.07850415
M2,26,Nov,21,OL,O3,T1,NA,24.97188261
M2,27,Nov,22,OL,O3,T1,NA,25.02275235
M2,28,Nov,23,OL,O3,T1,NA,24.52239675
M2,1,Oct,26,OL,O4,T2,NA,25.21403472
M2,2,Oct,27,OL,O4,T2,NA,25.57288194
M2,3,Oct,28,OL,O4,T2,NA,26.1741875
M2,4,Oct,29,OL,O4,T2,NA,27.83166667
M2,5,Oct,30,OL,O4,T2,12,28.34420139
M2,6,Nov,1,OL,O4,T2,1,27.58454167
M2,7,Nov,2,OL,O4,T2,2,27.18222917
M2,8,Nov,3,OL,O4,T2,7,27.20061806
M2,9,Nov,4,OL,O4,T2,0,26.85323611
M2,10,Nov,5,OL,O4,T2,69,26.19826389
M2,11,Nov,6,OL,O4,T2,26,25.97954167
M2,12,Nov,7,OL,O4,T2,48,26.20921528
M2,13,Nov,8,OL,O4,T2,16,26.12233333
M2,14,Nov,9,OL,O4,T2,8,25.01544444
M2,15,Nov,10,OL,O4,T2,0,24.01724306
M2,16,Nov,11,OL,O4,T2,0,23.24514479
M2,17,Nov,12,OL,O4,T2,0,23.73194216
M2,18,Nov,13,OL,O4,T2,0,24.17718267
M2,19,Nov,14,OL,O4,T2,0,23.78206709
M2,20,Nov,15,OL,O4,T2,NA,24.20004798
M2,21,Nov,16,OL,O4,T2,NA,24.88853967
M2,22,Nov,17,OL,O4,T2,NA,25.55759211
M2,23,Nov,18,OL,O4,T2,NA,25.79950265
M2,24,Nov,19,OL,O4,T2,NA,26.36443227
M2,25,Nov,20,OL,O4,T2,NA,25.86303396
M2,26,Nov,21,OL,O4,T2,NA,24.74754932
M2,27,Nov,22,OL,O4,T2,NA,24.76378593
M2,28,Nov,23,OL,O4,T2,NA,24.18880152
M2,1,Oct,26,OL,O5,T2,NA,25.21403472
M2,2,Oct,27,OL,O5,T2,NA,25.57288194
M2,3,Oct,28,OL,O5,T2,NA,26.1741875
M2,4,Oct,29,OL,O5,T2,NA,27.83166667
M2,5,Oct,30,OL,O5,T2,12,28.34420139
M2,6,Nov,1,OL,O5,T2,4,27.58454167
M2,7,Nov,2,OL,O5,T2,3,27.18222917
